task_id,workload,data_size,result_size,priority,deadline,type
3515,12312124255.5,16364910.34,4209792.57,2,3.63,heavy
3516,11975014159.07,41566182.51,11207314.12,2,1.26,heavy
3517,16302539.82,82550.54,8425.79,0,0.43,light
3518,6302454925.43,37458574.41,11295852.18,2,4.44,heavy
3519,4316217107.89,2690659.1,429125.31,2,1.13,medium
3520,10409527980.14,7718621.94,2351672.18,2,1.54,heavy
3521,58849307.5,25813.45,2066.34,2,0.4,light
3522,1329500028.88,1958038.2,320562.45,2,1.34,medium
3523,89391540.07,90316.24,11492.67,2,0.29,light
3524,53864047.87,15385.37,1610.3,1,0.39,light
3525,2252610339.15,1372306.93,205523.03,1,1.48,medium
3526,10124801599.0,6335879.88,2179605.74,2,2.09,heavy
3527,9951822759.68,5836060.65,1582679.16,2,4.65,heavy
3528,5663742.56,23828.13,2176.36,1,0.19,light
3529,92041634.04,88630.12,6884.06,1,0.2,light
3530,26767538.67,90946.64,8688.36,1,0.29,light
3531,40223761.17,40377.05,3289.56,0,0.26,light
3532,74803796.42,27159.06,2191.13,1,0.32,light
3533,3288468180.19,1762078.05,404853.27,2,1.52,medium
3534,61713463.99,74937.86,7194.15,0,0.26,light
3535,2098024032.78,3283721.95,709368.89,1,1.92,medium
3536,2340694356.14,2083927.91,395272.75,1,0.72,medium
3537,8687801658.02,23489847.77,5740522.06,2,4.52,heavy
3538,22754335.32,67590.64,7325.59,1,0.25,light
3539,2836341367.42,2940271.65,491315.46,1,1.71,medium
3540,90451494.35,10114.97,888.71,2,0.3,light
3541,3500238495.29,1107611.5,255630.79,1,1.19,medium
3542,61402928.18,46315.14,4145.69,1,0.25,light
3543,12587276202.04,26664400.8,7522661.54,1,4.72,heavy
3544,1810002421.3,1200989.4,257624.51,1,1.77,medium
3545,72048686.51,30790.86,2422.23,1,0.49,light
3546,1193961828.38,2499229.7,526325.57,1,0.66,medium
3547,3401561390.98,3938301.01,864118.6,1,1.88,medium
3548,19066699.22,40208.26,4223.22,0,0.11,light
3549,88639022.81,42343.19,4651.12,0,0.16,light
3550,77795292.03,55664.01,4841.33,1,0.44,light
3551,3537813607.25,2761563.37,527260.09,2,0.89,medium
3552,45127019.71,67752.75,6326.61,1,0.24,light
3553,1130781942.05,3381587.73,596457.45,2,0.82,medium
3554,39356538.74,43693.0,3885.47,1,0.15,light
3555,74800987.69,81016.41,8150.09,1,0.1,light
3556,11021690008.85,6767228.06,1992712.04,2,1.49,heavy
3557,10877671480.76,51945975.24,14817978.58,2,3.1,heavy
3558,85754812.35,82606.49,7224.66,1,0.18,light
3559,62087634.36,80584.77,6366.23,2,0.15,light
3560,7836996585.85,25563240.36,7431666.35,2,4.97,heavy
3561,79447361.93,86591.04,9799.73,2,0.49,light
3562,84607673.76,86593.53,7955.12,2,0.4,light
3563,4172674227.4,3148434.97,716970.96,1,0.99,medium
3564,11301660158.09,45626867.15,16048626.55,1,4.85,heavy
3565,328651246.09,672014.97,160046.9,1,1.1,medium
3566,5204895147.44,2329973.22,494491.14,2,1.36,medium
3567,41786690.49,81820.16,6863.0,1,0.42,light
3568,13891634357.04,32253473.25,8196511.44,1,3.05,heavy
3569,43395394.23,13974.92,1567.89,2,0.28,light
3570,434853693.41,3186562.26,834583.94,1,0.98,medium
3571,774132822.97,2003553.19,501209.59,1,1.2,medium
3572,3586648020.93,2326337.93,327750.67,2,0.66,medium
3573,4387329822.56,2013429.75,307299.91,1,1.55,medium
3574,14037769.82,78476.58,9296.36,2,0.38,light
3575,1542045654.4,124519.65,22428.67,2,0.92,medium
3576,2315729568.06,3010305.48,552072.71,1,0.75,medium
3577,2607955805.2,3046510.82,614850.73,2,0.86,medium
3578,1261016627.88,722203.86,128452.48,2,1.79,medium
3579,27511409.4,30578.81,3367.33,1,0.23,light
3580,3661428198.63,4455111.12,772992.49,2,0.73,medium
3581,2729706035.77,4078939.58,783847.99,1,0.79,medium
3582,4899199612.55,2829890.08,581048.84,1,1.9,medium
3583,1267569539.57,2152165.9,358749.52,2,1.0,medium
3584,81965714.56,55610.43,7011.26,1,0.25,light
3585,1247076074.85,1831689.52,273305.74,2,1.18,medium
3586,85606922.56,49825.08,4058.36,0,0.5,light
3587,25675309.22,79627.43,7950.9,1,0.13,light
3588,73551383.43,27515.35,2848.44,0,0.37,light
3589,3875761912.56,2426599.95,647050.66,0,0.9,medium
3590,8777413.6,58060.37,4856.05,1,0.32,light
3591,4039180956.28,4968644.4,896037.69,2,1.8,medium
3592,13020132.42,36820.7,3684.14,1,0.34,light
3593,1737841503.82,3024594.56,519082.06,2,0.99,medium
3594,759944866.9,180676.99,33232.94,2,0.54,medium
3595,3393639336.44,4603356.28,874667.97,2,1.57,medium
3596,60860898.01,76935.4,7692.62,0,0.17,light
3597,11468471361.16,22062050.6,7138813.27,0,1.55,heavy
3598,1525743047.71,2052832.38,448414.3,1,0.89,medium
3599,3631950821.17,3050724.97,674370.83,1,0.74,medium
3600,84166054.18,84014.38,6954.39,2,0.39,light
3601,4535636266.31,806685.46,162685.59,0,1.77,medium
3602,1831049227.83,3865679.13,830379.19,2,1.09,medium
3603,6194470579.29,6535857.74,2183326.31,2,4.4,heavy
3604,73896317.8,32016.73,2605.29,1,0.12,light
3605,2704602436.49,1673011.86,349619.19,1,0.69,medium
3606,1312933549.51,3434712.37,804088.97,2,1.08,medium
3607,1163763517.81,4189477.52,804874.43,2,1.67,medium
3608,2473064159.44,180622.9,30824.31,1,1.36,medium
3609,37333850.14,64102.83,7552.33,2,0.37,light
3610,4535901795.83,669128.61,120582.56,1,1.07,medium
3611,17377626189.57,23259868.47,5761916.03,2,3.75,heavy
3612,82640595.86,48551.44,4455.35,1,0.31,light
3613,1887269762.43,1597465.83,455674.3,2,1.73,medium
3614,84229333.61,82321.13,9705.07,2,0.11,light
3615,3828381.31,14309.63,1291.61,2,0.11,light
3616,9697134124.98,15473324.31,4436962.28,1,1.38,heavy
3617,57802865.82,4057.49,381.95,2,0.39,light
3618,73922036.29,96403.03,11586.68,1,0.46,light
3619,11046068451.56,36603244.34,8373141.39,1,4.71,heavy
3620,2742158478.76,2747319.55,479844.6,1,1.34,medium
3621,2147404864.74,3897440.56,868490.62,2,1.47,medium
3622,760367228.5,1642768.42,368892.38,2,0.69,medium
3623,11762245122.45,36990734.74,10765830.4,1,2.78,heavy
3624,3865914672.42,2572962.96,551399.17,0,1.9,medium
3625,24749715.18,38384.52,4153.61,1,0.26,light
3626,83691157.72,17835.2,2132.65,1,0.42,light
3627,3556190796.53,2948899.37,607425.62,1,1.25,medium
3628,4129674374.83,2830160.7,639476.88,2,1.52,medium
3629,3458518775.83,871609.29,206985.4,1,1.11,medium
3630,12174398983.08,50561315.49,13876051.0,2,3.58,heavy
3631,15040792290.03,26700107.77,8376997.64,2,3.99,heavy
3632,64763538.55,27175.2,3273.44,2,0.33,light
3633,31129963.23,45438.86,3927.32,1,0.48,light
3634,13114987486.1,29950314.23,8393797.09,2,3.02,heavy
3635,9512589126.01,50202156.19,17208814.81,2,3.72,heavy
3636,65374634.84,73456.52,8222.93,0,0.32,light
3637,15796844816.81,12536867.14,4239782.68,2,3.38,heavy
3638,1530431415.32,1837379.91,315042.13,1,1.63,medium
3639,13042832203.9,38409747.71,15738000.23,0,3.05,heavy
3640,2810424795.03,2667896.38,413637.41,1,0.76,medium
3641,18180155874.02,34687102.2,12876876.75,2,3.82,heavy
3642,16574887049.69,46138033.66,12577009.73,2,3.35,heavy
3643,24497401.75,90429.73,8319.46,2,0.23,light
3644,3177386726.28,2690663.36,473577.54,2,1.68,medium
3645,55913160.64,49608.47,4071.27,1,0.1,light
3646,1271839792.51,2409341.95,519976.47,2,1.53,medium
3647,2023246378.55,4608319.6,1213879.58,1,1.22,medium
3648,5186513122.99,3304407.73,642135.0,2,1.21,medium
3649,2315251781.85,3896637.9,622558.85,2,1.05,medium
3650,5432813844.9,376002.02,58259.11,2,1.08,medium
3651,805922488.64,1808331.71,342766.8,2,1.83,medium
3652,100646837.8,78490.26,8027.84,1,0.17,light
3653,2567643418.62,1865342.27,458171.8,1,1.52,medium
3654,9674044026.58,33536766.17,12357385.91,1,2.62,heavy
3655,17408297.97,103318.83,8530.91,1,0.22,light
3656,9223551466.2,30106716.93,11690894.03,2,4.97,heavy
3657,21631214.62,15022.64,1638.49,1,0.12,light
3658,46949930.37,83664.88,11181.76,2,0.44,light
3659,10988506.33,23079.95,2358.76,1,0.46,light
3660,70007479.61,107751.45,11266.4,1,0.25,light
3661,3826548838.38,2753968.83,605899.67,1,1.16,medium
3662,2734282930.59,3214427.19,641974.73,1,1.98,medium
3663,81739126.46,92709.46,7881.85,1,0.17,light
3664,6396283442.91,16157966.03,5044720.49,2,1.85,heavy
3665,4377325717.09,2069372.84,362438.36,1,1.64,medium
3666,45532452.71,71371.94,7444.32,2,0.31,light
3667,79594546.05,34992.1,3512.69,0,0.27,light
3668,836243825.8,1176262.13,202144.79,2,1.54,medium
3669,4989166310.52,2407995.73,336560.94,2,1.65,medium
3670,4674342450.54,4005432.5,736575.26,1,1.78,medium
3671,4876567025.61,1786133.67,436606.67,2,0.95,medium
3672,84429479.21,46866.88,4881.23,1,0.23,light
3673,11672872.91,1793.3,235.92,2,0.48,light
3674,4539876460.95,2220147.41,488323.49,1,1.9,medium
3675,59179835.58,66133.77,6288.35,0,0.1,light
3676,1978556695.5,2839774.16,680106.78,1,1.25,medium
3677,79497812.24,54026.83,5182.02,0,0.25,light
3678,91950717.01,22852.8,2969.44,1,0.4,light
3679,3173955844.48,4032342.09,687254.01,2,1.54,medium
3680,4989505283.09,1789695.49,299163.9,1,0.81,medium
3681,10490273823.5,17602119.6,5048609.54,2,1.03,heavy
3682,70333900.11,3309.06,348.05,2,0.33,light
3683,59548452.96,47842.99,5234.98,1,0.11,light
3684,11706870.71,55388.32,5151.13,1,0.49,light
3685,46892585.22,55295.81,4860.34,1,0.22,light
3686,66266880.6,40243.5,2973.08,0,0.35,light
3687,80496927.69,56633.48,5759.33,2,0.2,light
3688,45588408.98,46647.3,4332.2,1,0.13,light
3689,40762435.43,94968.79,7988.53,2,0.35,light
3690,2264604764.42,2018159.41,425269.56,2,1.77,medium
3691,4794841.71,81859.12,9005.62,1,0.1,light
3692,39151758.46,53029.75,5503.2,1,0.33,light
3693,1411928514.02,731615.25,144500.44,2,0.65,medium
3694,4314902990.24,392720.37,95102.9,1,0.86,medium
3695,10614206313.57,48188349.24,14506928.4,2,3.34,heavy
3696,870902298.0,1023091.56,230221.01,1,1.87,medium
3697,35100377.65,52207.97,5013.27,1,0.41,light
3698,19630989239.58,16189733.96,4758988.7,2,1.88,heavy
3699,2242356823.13,2108894.06,349713.89,1,1.35,medium
3700,107316329.69,81871.04,8638.14,1,0.22,light
3701,862666862.14,2157664.3,503119.48,2,1.59,medium
3702,180855121.95,2103623.2,405328.34,1,1.92,medium
3703,36892740.71,38610.15,2920.73,1,0.37,light
3704,12941143165.56,19153343.63,5741703.4,2,4.83,heavy
3705,14717201040.63,30933308.5,10692063.45,2,4.39,heavy
3706,3518406775.12,1687838.39,308821.32,2,1.65,medium
3707,79937497.71,37611.84,3289.68,0,0.31,light
3708,2110766804.9,3595909.15,564290.8,0,0.78,medium
3709,7343437.75,12425.71,1255.97,1,0.2,light
3710,2624349020.29,4983396.56,1024401.19,1,1.35,medium
3711,97471458.47,65538.26,6807.45,0,0.29,light
3712,62705596.88,57745.96,6694.66,1,0.31,light
3713,46868850.44,96685.95,8915.6,2,0.31,light
3714,39041210.88,37235.35,3350.36,2,0.29,light
3715,2442604725.55,1246260.82,316251.55,2,0.94,medium
3716,13158671538.13,40829344.39,12931986.98,2,2.42,heavy
3717,74841158.9,75737.05,7679.92,1,0.32,light
3718,9602943934.23,25002321.77,6202501.73,2,2.17,heavy
3719,2609591133.23,898412.87,209232.03,0,0.93,medium
3720,4848403406.08,1561798.88,294825.69,1,0.52,medium
3721,11679291.48,33476.77,3447.48,1,0.27,light
3722,2184010278.4,3174895.0,589542.22,0,1.74,medium
3723,13494053625.22,11607223.69,3830946.69,0,4.5,heavy
3724,37873119.97,63486.14,6085.55,1,0.27,light
3725,16362722465.59,44858576.59,15971213.77,1,3.62,heavy
3726,723163832.85,823480.45,179364.79,2,1.87,medium
3727,1175670125.38,397658.39,94607.26,1,1.46,medium
3728,4023456215.14,3362833.41,723472.4,1,0.87,medium
3729,1428600390.87,1222270.34,276401.11,2,0.53,medium
3730,17354325097.42,28298636.23,10039949.35,2,1.66,heavy
3731,10031269222.05,38226616.48,8497098.05,2,4.78,heavy
3732,14988330122.02,44725993.03,18160071.24,2,4.84,heavy
3733,23987677.42,61339.69,5323.58,1,0.37,light
3734,24591109.44,24996.02,2509.05,2,0.25,light
3735,45059464.34,12676.22,1373.4,1,0.26,light
3736,4273596221.98,1756983.49,333291.21,2,1.38,medium
3737,6375235237.03,31306926.0,8385469.81,2,1.48,heavy
3738,9816843592.52,29746351.03,8812652.53,0,2.11,heavy
3739,4479577348.79,3689014.53,698475.59,2,1.0,medium
3740,1035033785.74,1407544.94,346851.37,2,1.25,medium
3741,3971193948.65,1589927.0,330796.02,1,1.49,medium
3742,22632667.25,72251.96,6529.25,0,0.34,light
3743,991898865.5,2596554.13,527074.76,1,1.09,medium
3744,17858091546.55,33826362.89,8044624.95,2,2.13,heavy
3745,74266504.06,26547.96,2996.72,1,0.15,light
3746,1650018258.37,479875.1,92543.61,2,1.15,medium
3747,19720227020.44,41850195.26,11503160.17,1,1.04,heavy
3748,19133470275.29,21466551.82,5622748.09,2,1.03,heavy
3749,50911863.83,27949.06,3009.44,2,0.38,light
3750,7804552322.98,20449599.11,6359994.07,1,3.47,heavy
3751,1292485260.68,2071456.75,391432.53,1,0.73,medium
3752,43600627.41,27603.59,3533.9,1,0.3,light
3753,1472012498.47,2059397.39,516559.21,2,1.19,medium
3754,1472090803.09,3311425.92,502633.46,0,1.13,medium
3755,4618753059.27,4005778.2,762066.08,1,0.89,medium
3756,64975933.28,22272.32,2362.44,2,0.36,light
3757,2024109819.81,4080952.14,929956.7,1,0.66,medium
3758,311344679.16,1182083.0,247235.64,1,0.8,medium
3759,19469074226.8,8674736.54,2218078.2,2,2.12,heavy
3760,2840590051.93,4717830.66,1029665.63,1,1.29,medium
3761,40100865.95,20456.81,1720.3,1,0.45,light
3762,6802979073.83,24245059.66,7093381.54,1,2.27,heavy
3763,1996107498.77,2498079.45,633041.79,1,1.07,medium
3764,11143601839.6,50875739.76,11965607.18,1,4.45,heavy
3765,86773610.94,104756.32,7959.85,1,0.5,light
3766,59649883.22,86038.86,10034.23,1,0.48,light
3767,493724371.11,4254062.41,1030184.38,2,1.24,medium
3768,82946136.26,8036.99,760.16,1,0.36,light
3769,44651223.41,38477.6,4816.42,1,0.32,light
3770,87676200.23,12319.75,1096.01,2,0.29,light
3771,6369643236.51,19226407.17,4207807.23,0,3.48,heavy
3772,5248403192.1,38806130.02,13235536.59,2,2.59,heavy
3773,64875122.65,29306.71,2684.89,2,0.46,light
3774,2905386411.62,1024478.41,156408.55,1,1.3,medium
3775,4311025023.59,1076970.45,172881.88,1,1.52,medium
3776,1676015040.33,3379510.67,780615.01,1,1.93,medium
3777,1559669138.6,3210858.2,591396.99,1,0.97,medium
3778,50517485.5,59702.14,7037.25,0,0.49,light
3779,62069443.26,54367.17,5003.57,1,0.49,light
3780,19679070982.4,30947604.0,9829907.5,2,1.05,heavy
3781,3204963579.88,334762.89,60514.8,1,0.72,medium
3782,9624322166.34,33058516.3,9760299.49,1,1.84,heavy
3783,53699380.94,27841.94,2163.51,0,0.26,light
3784,5063006139.16,1192636.3,191788.92,2,1.15,medium
3785,67402984.73,22952.54,2430.57,1,0.15,light
3786,11587349.73,9451.28,779.67,1,0.16,light
3787,11146626675.44,31030340.68,9168630.69,1,4.68,heavy
3788,3034332023.58,3104505.03,495920.21,0,1.84,medium
3789,35992510.53,85065.47,8424.22,1,0.24,light
3790,1809178309.46,2626811.55,436476.79,1,0.9,medium
3791,928783397.23,4553514.33,907411.45,2,1.22,medium
3792,42454038.22,17485.83,1672.9,2,0.25,light
3793,28511953.07,5336.36,547.07,1,0.18,light
3794,4343172354.01,4662819.01,816573.37,2,1.65,medium
3795,47885184.01,95269.45,9400.52,2,0.47,light
3796,79827491.88,79308.61,6895.92,2,0.23,light
3797,3545328468.06,642424.6,120558.87,2,0.97,medium
3798,1155500724.17,4898210.16,1122715.55,1,1.88,medium
3799,9763305.05,97167.82,7362.38,1,0.34,light
3800,2550988335.16,2663917.63,502413.96,1,0.51,medium
3801,2590896314.09,4016286.22,681187.68,0,0.66,medium
3802,734867023.52,1179101.85,201633.81,0,1.93,medium
3803,261703590.27,1235111.08,218015.69,1,1.04,medium
3804,55001772.47,61952.13,7478.25,2,0.46,light
3805,5613757164.89,41833687.74,14214906.94,2,1.59,heavy
3806,8640375062.6,41946475.56,9741375.1,2,3.83,heavy
3807,95359430.38,34031.67,2759.03,1,0.27,light
3808,21885736.12,77245.49,8180.79,2,0.45,light
3809,4700769799.8,1340280.76,233057.29,1,1.92,medium
3810,1631890714.8,886454.21,151033.72,2,1.09,medium
3811,45214086.78,31627.74,3875.67,1,0.48,light
3812,152399559.89,250073.02,54051.91,2,0.66,medium
3813,4875206370.84,646097.35,111529.65,2,1.46,medium
3814,3914747353.56,159345.01,32082.25,1,1.53,medium
3815,72423358.73,31013.53,3254.52,0,0.32,light
3816,11514644.72,72267.92,6762.02,2,0.36,light
3817,8955731442.91,14825987.41,5496099.57,2,4.43,heavy
3818,261326262.74,3184131.58,694364.97,1,1.75,medium
3819,89309829.39,46091.42,5058.53,0,0.49,light
3820,4520692775.98,685544.41,129966.7,1,1.36,medium
3821,1682918797.02,2780883.66,578837.52,2,1.91,medium
3822,7305190693.4,7868004.42,2056730.01,2,2.56,heavy
3823,18673984817.73,29609967.18,10847808.22,1,2.7,heavy
3824,30052811.18,79502.82,9288.71,2,0.35,light
3825,13290312565.42,46546730.75,13844090.37,2,3.13,heavy
3826,3983548996.23,545101.93,92934.92,2,1.73,medium
3827,80577468.48,15167.44,1770.17,0,0.2,light
3828,6834980470.6,5365915.1,1624200.28,2,3.08,heavy
3829,40364426.72,73248.26,7468.8,2,0.2,light
3830,15594864854.27,12825704.41,3854340.09,2,1.93,heavy
3831,9996188.69,91378.01,10541.66,0,0.2,light
3832,1319843146.85,1850871.75,420099.5,0,1.56,medium
3833,14119756918.7,53523833.14,13134050.42,2,4.17,heavy
3834,94129858.77,86344.39,9099.18,1,0.44,light
3835,4562015056.69,3125935.0,583575.83,2,0.77,medium
3836,7623251116.53,38096755.23,8658056.57,2,4.14,heavy
3837,29799361.57,10051.39,1237.8,0,0.36,light
3838,1957078283.2,4198162.33,671195.39,2,1.11,medium
3839,4268431323.67,3357642.9,884136.98,1,0.71,medium
3840,94427935.11,59646.63,5710.91,1,0.23,light
3841,3558486271.83,3828887.53,868742.26,1,1.75,medium
3842,91072657.19,53511.69,6064.27,1,0.29,light
3843,2185742528.97,4848094.83,1027770.27,1,1.47,medium
3844,8694413750.44,7723157.94,2120298.29,1,4.7,heavy
3845,2844241808.9,4338346.61,876156.44,1,0.8,medium
3846,67781724.12,22705.69,1935.09,1,0.18,light
3847,999334285.22,3817503.09,754255.22,0,1.78,medium
3848,22610729.55,34539.09,4014.49,1,0.15,light
3849,69083475.77,73944.18,6959.84,1,0.17,light
3850,5976863142.69,47371572.46,14324914.41,2,2.97,heavy
3851,34207813.98,47129.34,4462.28,1,0.5,light
3852,83112790.09,93183.74,9060.4,0,0.41,light
3853,6449386.49,90429.03,10555.63,1,0.46,light
3854,3503220856.33,3318420.33,859335.68,2,1.39,medium
3855,2495194572.57,3749197.51,910304.12,1,0.59,medium
3856,5038319622.24,50618015.41,14444218.22,2,1.84,heavy
3857,4006657826.97,4171286.8,755324.68,2,1.28,medium
3858,1006017183.57,1547459.41,321523.55,1,0.95,medium
3859,11098686382.35,41132444.63,11526091.96,2,4.78,heavy
3860,35121832.2,82606.4,9045.28,2,0.28,light
3861,99636301.53,93675.88,10185.09,0,0.24,light
3862,85493351.49,32502.3,4009.48,1,0.47,light
3863,75421052.53,82099.94,8348.38,2,0.47,light
3864,75286981.45,98837.28,10513.68,1,0.41,light
3865,1090244445.68,5311384.07,951209.23,2,1.45,medium
3866,93583131.99,62572.04,5982.37,1,0.21,light
3867,1839968491.75,2786777.28,430655.27,2,1.52,medium
3868,90829106.35,78793.78,7382.36,2,0.24,light
3869,5137862133.5,8278823.09,2010873.41,2,4.81,heavy
3870,5454175936.31,6616706.35,1920427.28,0,3.85,heavy
3871,37953648.15,77198.66,6589.73,2,0.42,light
3872,92096690.11,54979.51,5285.08,2,0.26,light
3873,4437116766.51,2702542.21,543848.84,2,1.61,medium
3874,4079277499.83,4123300.83,739777.02,1,1.49,medium
3875,1842857206.83,228294.93,34441.99,1,0.53,medium
3876,50069855.06,8472.81,817.55,1,0.48,light
3877,40841732.43,21226.16,2301.61,2,0.35,light
3878,842056990.86,1434443.87,249640.97,1,0.59,medium
3879,13308887046.16,47762089.83,12963467.16,2,2.13,heavy
3880,3579153334.77,1436451.59,224577.34,2,1.31,medium
3881,578226565.27,4162087.81,688374.44,1,0.69,medium
3882,2641149009.32,3464718.27,821287.56,1,1.37,medium
3883,73125209.56,26286.79,3342.07,2,0.46,light
3884,62464070.44,29964.58,3240.25,1,0.32,light
3885,58357668.46,58549.48,6475.77,1,0.42,light
3886,17265046486.63,28405488.5,8436469.66,2,2.91,heavy
3887,1022198921.85,2486130.45,505760.64,1,0.72,medium
3888,743828217.07,711570.49,152155.47,1,1.16,medium
3889,43829992.75,6230.5,744.77,1,0.34,light
3890,14475791.02,58065.75,6683.9,1,0.28,light
3891,2339825.38,81603.78,8235.62,2,0.23,light
3892,47035458.5,77507.53,8018.72,1,0.36,light
3893,1741440700.71,1392967.41,277284.06,2,1.88,medium
3894,50099386.0,89140.11,10394.11,0,0.49,light
3895,10990824746.74,50177289.46,14071159.15,1,3.56,heavy
3896,1668334439.2,4447005.59,663528.57,1,1.44,medium
3897,16108582854.76,18622129.98,5218971.4,1,3.68,heavy
3898,13596735013.96,15644907.84,4748741.73,2,4.89,heavy
3899,4659118682.85,4888543.8,1056999.19,2,1.53,medium
3900,2779634061.14,3834522.24,790607.77,1,1.36,medium
